route_id,service_id,trip_id,trip_headsign,block_id,shape_id,wheelchair_accessible
80-62,MAY13-MVS-BUS-Weekday-01,6528131-MAY13-MVS-BUS-Weekday-01,"North 80  White Bear / Maplwd Mall",31306,800001,1
80-62,MAY13-MVS-BUS-Weekday-01,6528132-MAY13-MVS-BUS-Weekday-01,"South 80  White Bear/ Sunray",31306,800002,1
80-62,MAY13-MVS-BUS-Weekday-01,6528133-MAY13-MVS-BUS-Weekday-01,"North 80  White Bear / Maplwd Mall",31306,800001,1
364-62,MAY13-MVS-BUS-Weekday-01,6528134-MAY13-MVS-BUS-Weekday-01,"North 364 St Paul Park/ Newport/ St Paul",31235,3640001,1
364-62,MAY13-MVS-BUS-Weekday-01,6528135-MAY13-MVS-BUS-Weekday-01,"North 364 St Paul Park/ Newport/ St Paul",31234,3640001,1
364-62,MAY13-MVS-BUS-Weekday-01,6528136-MAY13-MVS-BUS-Weekday-01,"North 364 St Paul Park/ Newport/ St Paul",31234,3640001,1
364-62,MAY13-MVS-BUS-Weekday-01,6528137-MAY13-MVS-BUS-Weekday-01,"South 364 Newport/ St Paul Park/ Cottage Grv",31237,3640002,1
364-62,MAY13-MVS-BUS-Weekday-01,6528138-MAY13-MVS-BUS-Weekday-01,"South 364 Newport/ St Paul Park/ Cottage Grv",31236,3640002,1
364-62,MAY13-MVS-BUS-Weekday-01,6528139-MAY13-MVS-BUS-Weekday-01,"South 364 Newport/ St Paul Park/ Cottage Grv",31236,3640002,1
801-62,MAY13-MVS-BUS-Weekday-01,6528140-MAY13-MVS-BUS-Weekday-01,"West 801C  COL HGTS / CENTRAL - 41",31500,8010006,1
801-62,MAY13-MVS-BUS-Weekday-01,6528141-MAY13-MVS-BUS-Weekday-01,"East 801  COL HGTS / ROSEDALE",31500,8010002,1
801-62,MAY13-MVS-BUS-Weekday-01,6528142-MAY13-MVS-BUS-Weekday-01,"West 801C  COL HGTS / CENTRAL - 41",31500,8010006,1
801-62,MAY13-MVS-BUS-Weekday-01,6528143-MAY13-MVS-BUS-Weekday-01,"East 801  COL HGTS / ROSEDALE",31500,8010002,1
801-62,MAY13-MVS-BUS-Weekday-01,6528144-MAY13-MVS-BUS-Weekday-01,"West 801C  COL HGTS / CENTRAL - 41",31500,8010006,1
801-62,MAY13-MVS-BUS-Weekday-01,6528145-MAY13-MVS-BUS-Weekday-01,"East 801  COL HGTS / ROSEDALE",31500,8010002,1
801-62,MAY13-MVS-BUS-Weekday-01,6528146-MAY13-MVS-BUS-Weekday-01,"West 801C  COL HGTS / CENTRAL - 41",31500,8010006,1
801-62,MAY13-MVS-BUS-Weekday-01,6528147-MAY13-MVS-BUS-Weekday-01,"East 801  COL HGTS / ROSEDALE",31502,8010002,1
801-62,MAY13-MVS-BUS-Weekday-01,6528148-MAY13-MVS-BUS-Weekday-01,"West 801C  COL HGTS / CENTRAL - 41",31502,8010006,1
801-62,MAY13-MVS-BUS-Weekday-01,6528149-MAY13-MVS-BUS-Weekday-01,"East 801  COL HGTS / ROSEDALE",31502,8010002,1
801-62,MAY13-MVS-BUS-Weekday-01,6528150-MAY13-MVS-BUS-Weekday-01,"West 801C  COL HGTS / CENTRAL - 41",31502,8010006,1
801-62,MAY13-MVS-BUS-Weekday-01,6528151-MAY13-MVS-BUS-Weekday-01,"East 801  COL HGTS / ROSEDALE",31502,8010002,1
801-62,MAY13-MVS-BUS-Weekday-01,6528152-MAY13-MVS-BUS-Weekday-01,"West 801U  COL HGTS / UNIV-53",31502,8010005,1
801-62,MAY13-MVS-BUS-Weekday-01,6528153-MAY13-MVS-BUS-Weekday-01,"East 801  COL HGTS / ROSEDALE",31501,8010001,1
801-62,MAY13-MVS-BUS-Weekday-01,6528154-MAY13-MVS-BUS-Weekday-01,"East 801  COL HGTS / ROSEDALE",31500,8010001,1
801-62,MAY13-MVS-BUS-Weekday-01,6528155-MAY13-MVS-BUS-Weekday-01,"West 801  COL HGTS / BRKLYN CTR / TRANSIT CTR",31500,8010004,1
801-62,MAY13-MVS-BUS-Weekday-01,6528156-MAY13-MVS-BUS-Weekday-01,"West 801  COL HGTS / BRKLYN CTR / TRANSIT CTR",31501,8010004,1
801-62,MAY13-MVS-BUS-Weekday-01,6528157-MAY13-MVS-BUS-Weekday-01,"West 801  COL HGTS / BRKLYN CTR / TRANSIT CTR",31502,8010004,1
801-62,MAY13-MVS-BUS-Weekday-01,6528158-MAY13-MVS-BUS-Weekday-01,"West 801  COL HGTS / BRKLYN CTR / TRANSIT CTR",31503,8010004,1
801-62,MAY13-MVS-BUS-Weekday-01,6528159-MAY13-MVS-BUS-Weekday-01,"West 801  COL HGTS / BRKLYN CTR / TRANSIT CTR",31502,8010004,1
801-62,MAY13-MVS-BUS-Weekday-01,6528160-MAY13-MVS-BUS-Weekday-01,"West 801  COL HGTS / BRKLYN CTR / TRANSIT CTR",31503,8010004,1
801-62,MAY13-MVS-BUS-Weekday-01,6528161-MAY13-MVS-BUS-Weekday-01,"East 801  COL HGTS / ROSEDALE",31502,8010001,1
801-62,MAY13-MVS-BUS-Weekday-01,6528162-MAY13-MVS-BUS-Weekday-01,"East 801  COL HGTS / ROSEDALE",31503,8010001,1
801-62,MAY13-MVS-BUS-Weekday-01,6528163-MAY13-MVS-BUS-Weekday-01,"East 801  COL HGTS / ROSEDALE",31502,8010001,1
801-62,MAY13-MVS-BUS-Weekday-01,6528164-MAY13-MVS-BUS-Weekday-01,"East 801  COL HGTS / ROSEDALE",31500,8010001,1
801-62,MAY13-MVS-BUS-Weekday-01,6528165-MAY13-MVS-BUS-Weekday-01,"East 801  COL HGTS / ROSEDALE",31503,8010001,1
801-62,MAY13-MVS-BUS-Weekday-01,6528166-MAY13-MVS-BUS-Weekday-01,"East 801  COL HGTS / ROSEDALE",31503,8010003,1
801-62,MAY13-MVS-BUS-Weekday-01,6528167-MAY13-MVS-BUS-Weekday-01,"West 801U  COL HGTS / UNIV-53",31503,8010005,1
801-62,MAY13-MVS-BUS-Weekday-01,6528168-MAY13-MVS-BUS-Weekday-01,"West 801  COL HGTS / BRKLYN CTR / TRANSIT CTR",31501,8010007,1
219-62,MAY13-MVS-BUS-Weekday-01,6528177-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31200,2190002,1
219-62,MAY13-MVS-BUS-Weekday-01,6528178-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31200,2190003,1
219-62,MAY13-MVS-BUS-Weekday-01,6528179-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31200,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528180-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31200,2190003,1
219-62,MAY13-MVS-BUS-Weekday-01,6528181-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31200,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528182-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31200,2190003,1
219-62,MAY13-MVS-BUS-Weekday-01,6528183-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31200,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528184-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31200,2190003,1
219-62,MAY13-MVS-BUS-Weekday-01,6528185-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31200,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528186-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31207,2190003,1
219-62,MAY13-MVS-BUS-Weekday-01,6528187-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31207,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528188-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31207,2190003,1
219-62,MAY13-MVS-BUS-Weekday-01,6528189-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31207,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528190-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31207,2190005,1
219-62,MAY13-MVS-BUS-Weekday-01,6528191-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31201,2190004,1
219-62,MAY13-MVS-BUS-Weekday-01,6528192-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31201,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528193-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31201,2190003,1
219-62,MAY13-MVS-BUS-Weekday-01,6528194-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31201,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528195-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31201,2190003,1
219-62,MAY13-MVS-BUS-Weekday-01,6528196-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31201,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528197-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31201,2190003,1
219-62,MAY13-MVS-BUS-Weekday-01,6528198-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31201,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528199-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31201,2190003,1
219-62,MAY13-MVS-BUS-Weekday-01,6528200-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31206,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528201-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31206,2190003,1
219-62,MAY13-MVS-BUS-Weekday-01,6528202-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31206,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528203-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31206,2190003,1
219-62,MAY13-MVS-BUS-Weekday-01,6528204-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31206,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528205-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31202,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528206-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31203,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528207-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31202,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528208-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31203,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528209-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31202,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528210-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31203,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528211-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31204,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528212-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31205,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528213-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31204,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528214-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31205,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528215-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31204,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528216-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31205,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528217-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31204,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528218-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31206,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528219-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31207,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528220-MAY13-MVS-BUS-Weekday-01,"North 219 Maplewood Mall",31207,2190001,1
219-62,MAY13-MVS-BUS-Weekday-01,6528221-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31203,2190005,1
219-62,MAY13-MVS-BUS-Weekday-01,6528222-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31202,2190005,1
219-62,MAY13-MVS-BUS-Weekday-01,6528223-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31203,2190005,1
219-62,MAY13-MVS-BUS-Weekday-01,6528224-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31202,2190005,1
219-62,MAY13-MVS-BUS-Weekday-01,6528225-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31203,2190005,1
219-62,MAY13-MVS-BUS-Weekday-01,6528226-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31202,2190005,1
219-62,MAY13-MVS-BUS-Weekday-01,6528227-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31205,2190005,1
219-62,MAY13-MVS-BUS-Weekday-01,6528228-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31204,2190005,1
219-62,MAY13-MVS-BUS-Weekday-01,6528229-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31205,2190005,1
219-62,MAY13-MVS-BUS-Weekday-01,6528230-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31204,2190005,1
219-62,MAY13-MVS-BUS-Weekday-01,6528231-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31205,2190005,1
219-62,MAY13-MVS-BUS-Weekday-01,6528232-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31204,2190005,1
219-62,MAY13-MVS-BUS-Weekday-01,6528233-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31205,2190005,1
219-62,MAY13-MVS-BUS-Weekday-01,6528234-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31207,2190005,1
219-62,MAY13-MVS-BUS-Weekday-01,6528235-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31206,2190005,1
219-62,MAY13-MVS-BUS-Weekday-01,6528236-MAY13-MVS-BUS-Weekday-01,"South 219 Sunray",31206,2190005,1
134-62,MAY13-MVS-BUS-Weekday-01,6528254-MAY13-MVS-BUS-Weekday-01,"West 134  Cleveland / Minneapolis",1735,1340004,1
134-62,MAY13-MVS-BUS-Weekday-01,6528255-MAY13-MVS-BUS-Weekday-01,"West 134  Cleveland / Minneapolis",1873,1340006,1
134-62,MAY13-MVS-BUS-Weekday-01,6528256-MAY13-MVS-BUS-Weekday-01,"West 134  Cleveland / Minneapolis",1106,1340004,1
134-62,MAY13-MVS-BUS-Weekday-01,6528257-MAY13-MVS-BUS-Weekday-01,"West 134  Cleveland / Minneapolis",2189,1340006,1
134-62,MAY13-MVS-BUS-Weekday-01,6528258-MAY13-MVS-BUS-Weekday-01,"West 134  Cleveland / Minneapolis",1739,1340006,1
134-62,MAY13-MVS-BUS-Weekday-01,6528259-MAY13-MVS-BUS-Weekday-01,"East 134  Cleveland / Highland Pk",1737,1340001,1
134-62,MAY13-MVS-BUS-Weekday-01,6528260-MAY13-MVS-BUS-Weekday-01,"West 134  Cleveland / Minneapolis",1307,1340006,1
134-62,MAY13-MVS-BUS-Weekday-01,6528261-MAY13-MVS-BUS-Weekday-01,"West 134  Cleveland / Minneapolis",1736,1340006,1
134-62,MAY13-MVS-BUS-Weekday-01,6528262-MAY13-MVS-BUS-Weekday-01,"East 134  Cleveland / Highland Pk",1741,1340001,1
134-62,MAY13-MVS-BUS-Weekday-01,6528263-MAY13-MVS-BUS-Weekday-01,"West 134  Cleveland / Minneapolis",1741,1340003,1
134-62,MAY13-MVS-BUS-Weekday-01,6528264-MAY13-MVS-BUS-Weekday-01,"East 134  Cleveland / Highland Pk",1745,1340001,1
134-62,MAY13-MVS-BUS-Weekday-01,6528265-MAY13-MVS-BUS-Weekday-01,"East 134  Cleveland / Highland Pk",1743,1340001,1
134-62,MAY13-MVS-BUS-Weekday-01,6528266-MAY13-MVS-BUS-Weekday-01,"East 134  Cleveland / Highland Pk",1742,1340001,1
134-62,MAY13-MVS-BUS-Weekday-01,6528267-MAY13-MVS-BUS-Weekday-01,"West 134  Cleveland / Minneapolis",1742,1340003,1
134-62,MAY13-MVS-BUS-Weekday-01,6528268-MAY13-MVS-BUS-Weekday-01,"East 134  Cleveland / Highland Pk",1300,1340001,1
134-62,MAY13-MVS-BUS-Weekday-01,6528269-MAY13-MVS-BUS-Weekday-01,"East 134  Cleveland / Highland Pk",1742,1340001,1
134-62,MAY13-MVS-BUS-Weekday-01,6528270-MAY13-MVS-BUS-Weekday-01,"East 134  Cleveland / Highland Pk",1744,1340001,1
134-62,MAY13-MVS-BUS-Weekday-01,6528271-MAY13-MVS-BUS-Weekday-01,"East 134  Cleveland / Highland Pk",1746,1340001,1
134-62,MAY13-MVS-BUS-Weekday-01,6528272-MAY13-MVS-BUS-Weekday-01,"East 134  Cleveland / Highland Pk",1741,1340001,1
134-62,MAY13-MVS-BUS-Weekday-01,6528273-MAY13-MVS-BUS-Weekday-01,"East 134  Cleveland / Highland Pk",1730,1340001,1
134-62,MAY13-MVS-BUS-Weekday-01,6528274-MAY13-MVS-BUS-Weekday-01,"West 134  Cleveland / Minneapolis",1738,1340004,1
134-62,MAY13-MVS-BUS-Weekday-01,6528275-MAY13-MVS-BUS-Weekday-01,"West 134  Cleveland / Minneapolis",1739,1340005,1
134-62,MAY13-MVS-BUS-Weekday-01,6528276-MAY13-MVS-BUS-Weekday-01,"East 134  Cleveland / Highland Pk",1736,1340001,1
134-62,MAY13-MVS-BUS-Weekday-01,6528277-MAY13-MVS-BUS-Weekday-01,"East 134  Cleveland / Highland Pk",1739,1340001,1
134-62,MAY13-MVS-BUS-Weekday-01,6528278-MAY13-MVS-BUS-Weekday-01,"West 134  Cleveland / Minneapolis",1743,1340004,1
134-62,MAY13-MVS-BUS-Weekday-01,6528279-MAY13-MVS-BUS-Weekday-01,"West 134  Cleveland / Minneapolis",1741,1340004,1
134-62,MAY13-MVS-BUS-Weekday-01,6528280-MAY13-MVS-BUS-Weekday-01,"East 134  Cleveland / Highland Pk",1737,1340002,1
134-62,MAY13-MVS-BUS-Weekday-01,6528281-MAY13-MVS-BUS-Weekday-01,"West 134  Cleveland / Minneapolis",1737,1340004,1
134-62,MAY13-MVS-BUS-Weekday-01,6528282-MAY13-MVS-BUS-Weekday-01,"West 134  Cleveland / Minneapolis",1737,1340006,1
134-62,MAY13-MVS-BUS-Weekday-01,6528283-MAY13-MVS-BUS-Weekday-01,"East 134  Cleveland / Highland Pk",1746,1340001,1
615-62,MAY13-MVS-BUS-Weekday-01,6528284-MAY13-MVS-BUS-Weekday-01,"East 615 Excelsior Quentin",31215,6150001,1
615-62,MAY13-MVS-BUS-Weekday-01,6528285-MAY13-MVS-BUS-Weekday-01,"East 615 Excelsior Quentin",31214,6150001,1
615-62,MAY13-MVS-BUS-Weekday-01,6528286-MAY13-MVS-BUS-Weekday-01,"East 615 Excelsior Quentin",31217,6150001,1
615-62,MAY13-MVS-BUS-Weekday-01,6528287-MAY13-MVS-BUS-Weekday-01,"East 615 Excelsior Quentin",31216,6150001,1
615-62,MAY13-MVS-BUS-Weekday-01,6528288-MAY13-MVS-BUS-Weekday-01,"East 615 Excelsior Quentin",31217,6150001,1
615-62,MAY13-MVS-BUS-Weekday-01,6528289-MAY13-MVS-BUS-Weekday-01,"East 615 Excelsior Quentin",31216,6150001,1
615-62,MAY13-MVS-BUS-Weekday-01,6528290-MAY13-MVS-BUS-Weekday-01,"East 615 Excelsior Quentin",31214,6150001,1
615-62,MAY13-MVS-BUS-Weekday-01,6528291-MAY13-MVS-BUS-Weekday-01,"East 615 Excelsior Quentin",31215,6150001,1
615-62,MAY13-MVS-BUS-Weekday-01,6528292-MAY13-MVS-BUS-Weekday-01,"East 615 Excelsior Quentin",31214,6150001,1
615-62,MAY13-MVS-BUS-Weekday-01,6528293-MAY13-MVS-BUS-Weekday-01,"East 615 Excelsior Quentin",31215,6150001,1
615-62,MAY13-MVS-BUS-Weekday-01,6528294-MAY13-MVS-BUS-Weekday-01,"West 615 Ridgedale",31214,6150003,1
615-62,MAY13-MVS-BUS-Weekday-01,6528295-MAY13-MVS-BUS-Weekday-01,"West 615 Ridgedale",31215,6150003,1
615-62,MAY13-MVS-BUS-Weekday-01,6528296-MAY13-MVS-BUS-Weekday-01,"West 615 Ridgedale",31214,6150003,1
615-62,MAY13-MVS-BUS-Weekday-01,6528297-MAY13-MVS-BUS-Weekday-01,"West 615 Ridgedale",31215,6150003,1
615-62,MAY13-MVS-BUS-Weekday-01,6528298-MAY13-MVS-BUS-Weekday-01,"West 615 Ridgedale",31214,6150003,1
615-62,MAY13-MVS-BUS-Weekday-01,6528299-MAY13-MVS-BUS-Weekday-01,"West 615 Ridgedale",31216,6150003,1
615-62,MAY13-MVS-BUS-Weekday-01,6528300-MAY13-MVS-BUS-Weekday-01,"West 615 Ridgedale",31217,6150003,1
615-62,MAY13-MVS-BUS-Weekday-01,6528301-MAY13-MVS-BUS-Weekday-01,"West 615 Ridgedale",31216,6150003,1
615-62,MAY13-MVS-BUS-Weekday-01,6528302-MAY13-MVS-BUS-Weekday-01,"West 615 Ridgedale",31217,6150003,1
615-62,MAY13-MVS-BUS-Weekday-01,6528303-MAY13-MVS-BUS-Weekday-01,"West 615 Ridgedale",31216,6150003,1
615-62,MAY13-MVS-BUS-Weekday-01,6528304-MAY13-MVS-BUS-Weekday-01,"East 615 Excelsior Quentin",31214,6150002,1
70-62,MAY13-MVS-BUS-Weekday-01,6528331-MAY13-MVS-BUS-Weekday-01,"West 70  Downtown",1596,700012,1
70-62,MAY13-MVS-BUS-Weekday-01,6528332-MAY13-MVS-BUS-Weekday-01,"West 70B  St. Clair Av / Highland",1644,700010,1
70-62,MAY13-MVS-BUS-Weekday-01,6528333-MAY13-MVS-BUS-Weekday-01,"East 70S  Burns Av / Sunray",1644,700002,1
70-62,MAY13-MVS-BUS-Weekday-01,6528334-MAY13-MVS-BUS-Weekday-01,"West 70B  St. Clair Av / Highland",1644,700010,1
70-62,MAY13-MVS-BUS-Weekday-01,6528335-MAY13-MVS-BUS-Weekday-01,"East 70S  Burns Av / Sunray",1644,700002,1
70-62,MAY13-MVS-BUS-Weekday-01,6528336-MAY13-MVS-BUS-Weekday-01,"West 70B  St. Clair Av / Highland",1644,700010,1
70-62,MAY13-MVS-BUS-Weekday-01,6528337-MAY13-MVS-BUS-Weekday-01,"East 70S  Burns Av / Sunray",1644,700002,1
70-62,MAY13-MVS-BUS-Weekday-01,6528338-MAY13-MVS-BUS-Weekday-01,"West 70B  St. Clair Av / Highland",1644,700010,1
70-62,MAY13-MVS-BUS-Weekday-01,6528339-MAY13-MVS-BUS-Weekday-01,"East 70S  Burns Av / Sunray",1644,700002,1
70-62,MAY13-MVS-BUS-Weekday-01,6528340-MAY13-MVS-BUS-Weekday-01,"West 70B  St. Clair Av / Highland",1644,700010,1
70-62,MAY13-MVS-BUS-Weekday-01,6528341-MAY13-MVS-BUS-Weekday-01,"East 70S  Burns Av / Sunray",1644,700002,1
70-62,MAY13-MVS-BUS-Weekday-01,6528342-MAY13-MVS-BUS-Weekday-01,"West 70B  St. Clair Av / Highland",1431,700010,1
70-62,MAY13-MVS-BUS-Weekday-01,6528343-MAY13-MVS-BUS-Weekday-01,"East 70S  Burns Av / Sunray",1431,700002,1
70-62,MAY13-MVS-BUS-Weekday-01,6528344-MAY13-MVS-BUS-Weekday-01,"East 70S  Burns Av / Sunray",1643,700004,1
70-62,MAY13-MVS-BUS-Weekday-01,6528345-MAY13-MVS-BUS-Weekday-01,"East 70S  Burns Av / Sunray",1643,700002,1
70-62,MAY13-MVS-BUS-Weekday-01,6528346-MAY13-MVS-BUS-Weekday-01,"West 70B  St. Clair Av / Highland",1643,700010,1
70-62,MAY13-MVS-BUS-Weekday-01,6528347-MAY13-MVS-BUS-Weekday-01,"East 70S Burns Av/Sunray/Via Parkway Gardens",1643,700008,1
70-62,MAY13-MVS-BUS-Weekday-01,6528348-MAY13-MVS-BUS-Weekday-01,"West 70B  St. Clair Av / Highland",1643,700010,1
70-62,MAY13-MVS-BUS-Weekday-01,6528349-MAY13-MVS-BUS-Weekday-01,"East 70S  Burns Av / Sunray",1643,700002,1
70-62,MAY13-MVS-BUS-Weekday-01,6528350-MAY13-MVS-BUS-Weekday-01,"West 70B  St. Clair Av / Highland",1643,700010,1
70-62,MAY13-MVS-BUS-Weekday-01,6528351-MAY13-MVS-BUS-Weekday-01,"East 70D  Burns Av / Correct Fac",1643,700001,1
70-62,MAY13-MVS-BUS-Weekday-01,6528352-MAY13-MVS-BUS-Weekday-01,"West 70B  St. Clair Av / Highland",1643,700009,1
70-62,MAY13-MVS-BUS-Weekday-01,6528353-MAY13-MVS-BUS-Weekday-01,"East 70D  Burns Av / Correct Fac",1646,700001,1
70-62,MAY13-MVS-BUS-Weekday-01,6528354-MAY13-MVS-BUS-Weekday-01,"East 70D  Burns Av / Correct Fac",1646,700001,1
70-62,MAY13-MVS-BUS-Weekday-01,6528355-MAY13-MVS-BUS-Weekday-01,"West 70B  St. Clair Av / Highland",1667,700009,1
70-62,MAY13-MVS-BUS-Weekday-01,6528356-MAY13-MVS-BUS-Weekday-01,"East 70D  Burns Av / Correct Fac",1667,700001,1
70-62,MAY13-MVS-BUS-Weekday-01,6528357-MAY13-MVS-BUS-Weekday-01,"West 70  Downtown",1667,700016,1
70-62,MAY13-MVS-BUS-Weekday-01,6528358-MAY13-MVS-BUS-Weekday-01,"East 70S  Burns Av / Sunray",1645,700004,1
70-62,MAY13-MVS-BUS-Weekday-01,6528359-MAY13-MVS-BUS-Weekday-01,"West 70B  St. Clair Av / Highland",1645,700010,1
70-62,MAY13-MVS-BUS-Weekday-01,6528360-MAY13-MVS-BUS-Weekday-01,"East 70S  Burns Av / Sunray",1645,700002,1
70-62,MAY13-MVS-BUS-Weekday-01,6528361-MAY13-MVS-BUS-Weekday-01,"West 70  Downtown",1645,700012,1
70-62,MAY13-MVS-BUS-Weekday-01,6528362-MAY13-MVS-BUS-Weekday-01,"East 70S  Burns Av / Sunray",1645,700004,1
70-62,MAY13-MVS-BUS-Weekday-01,6528363-MAY13-MVS-BUS-Weekday-01,"West 70  Downtown",1645,700014,1
70-62,MAY13-MVS-BUS-Weekday-01,6528364-MAY13-MVS-BUS-Weekday-01,"East 70S  Burns Av / Sunray",1645,700004,1
70-62,MAY13-MVS-BUS-Weekday-01,6528365-MAY13-MVS-BUS-Weekday-01,"West 70  Downtown",1645,700012,1
70-62,MAY13-MVS-BUS-Weekday-01,6528366-MAY13-MVS-BUS-Weekday-01,"East 70S  Burns Av / Sunray",1645,700004,1
70-62,MAY13-MVS-BUS-Weekday-01,6528367-MAY13-MVS-BUS-Weekday-01,"West 70  Downtown",1645,700012,1
70-62,MAY13-MVS-BUS-Weekday-01,6528368-MAY13-MVS-BUS-Weekday-01,"East 70S  Burns Av / Sunray",1645,700004,1
70-62,MAY13-MVS-BUS-Weekday-01,6528369-MAY13-MVS-BUS-Weekday-01,"West 70  Downtown",1645,700012,1
70-62,MAY13-MVS-BUS-Weekday-01,6528370-MAY13-MVS-BUS-Weekday-01,"East 70S  Burns Av / Sunray",1645,700004,1
70-62,MAY13-MVS-BUS-Weekday-01,6528371-MAY13-MVS-BUS-Weekday-01,"West 70  Downtown",1645,700017,1
70-62,MAY13-MVS-BUS-Weekday-01,6528372-MAY13-MVS-BUS-Weekday-01,"East 70S  Burns Av / Sunray",1645,700006,1
